inventory_price_id,offer_description,offer_percent,offer_quantity,offers,unit_price,order_id,inventory_id,offer_expiry_date
833,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,53.82,,No,64.0,833,833,6/18/2019
834,justo in hac habitasse platea dictumst etiam faucibus cursus urna,27.3,,No,38.79,834,834,6/4/2019
835,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,17.89,,No,44.17,835,835,12/27/2019
836,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,54.47,,No,36.53,836,836,11/12/2019
837,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,17.97,,Yes,56.6,837,837,10/27/2019
838,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,32.18,,No,56.9,838,838,8/25/2019
839,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,39.99,,No,44.54,839,839,11/27/2019
840,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,35.48,,Yes,45.85,840,840,11/9/2019
841,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,8.93,,Yes,52.46,841,841,12/2/2019
842,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,63.29,,Yes,42.72,842,842,11/9/2019
843,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,28.87,,Yes,28.91,843,843,7/2/2019
844,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,61.15,,Yes,37.83,844,844,10/16/2019
845,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,32.36,,No,59.73,845,845,5/4/2019
846,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,71.73,,Yes,51.36,846,846,6/9/2019
847,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,48.08,,No,47.26,847,847,5/15/2019
848,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,36.58,,No,53.02,848,848,11/27/2019
849,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,24.22,,Yes,59.94,849,849,8/14/2019
850,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,28.08,,No,47.37,850,850,10/5/2019
851,nec dui luctus rutrum nulla tellus in sagittis dui vel,55.12,,Yes,57.89,851,851,8/13/2019
852,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,22.2,,No,57.64,852,852,7/26/2019
853,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,19.24,,No,61.73,853,853,9/24/2019
854,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,20.41,,No,71.27,854,854,9/13/2019
855,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,45.94,,Yes,41.52,855,855,6/24/2019
856,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,17.3,,No,42.4,856,856,10/5/2019
857,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,3.33,,No,47.35,857,857,8/2/2019
858,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,55.45,,Yes,43.44,858,858,7/5/2019
859,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,0.08,,Yes,53.16,859,859,7/4/2019
860,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,39.31,,No,59.54,860,860,11/22/2019
861,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,6.38,,Yes,45.77,861,861,11/29/2019
862,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,14.97,,Yes,41.55,862,862,7/29/2019
863,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,55.75,,Yes,51.4,863,863,5/24/2019
864,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,15.97,,Yes,38.06,864,864,9/12/2019
865,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,1.63,,Yes,40.38,865,865,8/23/2019
866,vestibulum proin eu mi nulla ac enim in tempor turpis nec,53.94,,Yes,36.03,866,866,7/9/2019
867,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,44.34,,Yes,35.12,867,867,8/25/2019
868,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,52.93,,Yes,53.39,868,868,5/25/2019
869,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,20.69,,Yes,63.78,869,869,7/23/2019
870,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,5.86,,No,40.23,870,870,6/14/2019
871,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,74.56,,Yes,36.85,871,871,9/27/2019
872,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,27.76,,No,66.66,872,872,8/26/2019
873,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,67.39,,No,43.67,873,873,9/13/2019
874,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,58.4,,No,43.12,874,874,6/17/2019
875,risus auctor sed tristique in tempus sit amet sem fusce consequat,45.07,,No,45.55,875,875,10/26/2019
876,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,12.68,,No,52.9,876,876,12/30/2019
877,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,71.75,,Yes,38.75,877,877,7/24/2019
878,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,0.67,,No,40.97,878,878,7/25/2019
879,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,47.57,,Yes,65.73,879,879,5/18/2019
880,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,19.95,,Yes,47.23,880,880,11/25/2019
881,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,69.07,,Yes,51.2,881,881,5/18/2019
882,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,66.93,,Yes,31.22,882,882,6/24/2019
883,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,58.65,,Yes,40.92,883,883,9/12/2019
884,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,63.73,,Yes,52.09,884,884,8/18/2019
885,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,79.38,,No,68.24,885,885,12/2/2019
886,eget eleifend luctus ultricies eu nibh quisque id justo sit amet,42.32,,Yes,55.62,886,886,9/22/2019
887,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,19.55,,No,49.42,887,887,10/2/2019
888,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,8.62,,Yes,49.8,888,888,10/31/2019
889,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,27.6,,Yes,69.01,889,889,11/20/2019
890,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,2.41,,Yes,53.43,890,890,10/21/2019
891,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,44.15,,Yes,39.4,891,891,6/22/2019
892,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,7.95,,Yes,44.2,892,892,10/10/2019
893,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,57.23,,Yes,31.38,893,893,8/4/2019
894,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,78.37,,No,55.36,894,894,5/3/2019
895,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,49.96,,Yes,39.57,895,895,9/2/2019
896,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,11.2,,No,53.51,896,896,9/15/2019
897,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,54.98,,Yes,44.46,897,897,12/27/2019
898,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,22.19,,No,52.04,898,898,10/27/2019
899,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,13.87,,Yes,32.77,899,899,6/28/2019
900,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,54.92,,Yes,47.54,900,900,6/9/2019
901,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,36.39,,No,57.46,901,901,12/24/2019
902,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,26.58,,Yes,50.24,902,902,8/15/2019
903,at turpis a pede posuere nonummy integer non velit donec diam neque,35.54,,Yes,50.8,903,903,8/16/2019
904,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,18.9,,Yes,51.53,904,904,6/27/2019
905,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,40.88,,Yes,50.85,905,905,8/16/2019
906,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,1.08,,No,61.51,906,906,5/10/2019
907,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,57.62,,Yes,52.05,907,907,6/2/2019
908,consequat in consequat ut nulla sed accumsan felis ut at dolor,13.51,,Yes,47.43,908,908,9/13/2019
909,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,54.03,,No,51.62,909,909,9/23/2019
910,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,72.57,,Yes,56.23,910,910,7/18/2019
911,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,60.47,,No,66.06,911,911,9/8/2019
912,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,23.4,,No,48.75,912,912,11/6/2019
913,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,21.62,,No,37.24,913,913,8/19/2019
914,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,9.81,,No,48.96,914,914,10/27/2019
915,purus phasellus in felis donec semper sapien a libero nam,5.36,,Yes,37.64,915,915,5/24/2019
916,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,78.55,,Yes,56.92,916,916,11/8/2019
917,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,36.52,,No,51.5,917,917,5/15/2019
918,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,47.92,,Yes,34.54,918,918,7/30/2019
919,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,30.52,,Yes,54.52,919,919,6/16/2019
920,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,13.48,,No,50.73,920,920,6/4/2019
921,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,69.04,,Yes,32.34,921,921,7/15/2019
922,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,10.38,,Yes,61.03,922,922,11/7/2019
923,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,34.67,,Yes,49.4,923,923,6/10/2019
924,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,76.84,,Yes,46.87,924,924,12/23/2019
925,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,25.75,,Yes,55.41,925,925,11/4/2019
926,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,50.16,,Yes,34.62,926,926,11/19/2019
927,tristique est et tempus semper est quam pharetra magna ac,51.18,,Yes,37.77,927,927,9/10/2019
928,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,62.79,,Yes,57.54,928,928,5/31/2019
929,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,69.96,,No,67.03,929,929,6/27/2019
930,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,9.42,,No,24.61,930,930,9/19/2019
931,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,22.25,,Yes,66.95,931,931,6/4/2019
932,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,3.47,,No,40.98,932,932,5/23/2019
933,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,65.07,,Yes,56.67,933,933,9/18/2019
934,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,22.63,,Yes,54.48,934,934,9/2/2019
935,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,30.83,,No,61.73,935,935,11/5/2019
936,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,63.19,,Yes,39.73,936,936,6/22/2019
937,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,24.87,,No,40.69,937,937,9/17/2019
938,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,5.66,,Yes,51.96,938,938,5/30/2019
939,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,43.84,,Yes,53.39,939,939,8/17/2019
940,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,38.21,,No,54.39,940,940,12/10/2019
941,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,48.52,,No,47.36,941,941,9/21/2019
942,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,78.33,,No,44.68,942,942,11/1/2019
943,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,35.7,,Yes,37.53,943,943,9/6/2019
944,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,2.28,,Yes,42.16,944,944,11/4/2019
945,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi,75.99,,No,54.42,945,945,8/24/2019
946,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,6.91,,Yes,54.13,946,946,7/3/2019
947,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,4.18,,Yes,46.76,947,947,11/15/2019
948,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,47.09,,Yes,45.52,948,948,11/24/2019
949,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,20.22,,Yes,68.58,949,949,12/7/2019
950,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,66.74,,Yes,38.84,950,950,12/7/2019
951,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,6.61,,No,44.74,951,951,8/10/2019
952,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,48.28,,No,58.2,952,952,5/25/2019
953,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,25.64,,No,44.68,953,953,12/21/2019
954,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,49.3,,No,49.58,954,954,5/29/2019
955,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,30.51,,No,52.87,955,955,7/2/2019
956,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,52.08,,No,40.49,956,956,11/7/2019
957,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,2.68,,No,45.64,957,957,8/10/2019
958,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,62.13,,No,45.99,958,958,10/1/2019
959,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,51.52,,No,44.03,959,959,8/5/2019
960,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,63.88,,Yes,42.61,960,960,6/4/2019
961,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,27.43,,Yes,54.97,961,961,11/5/2019
962,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,4.53,,Yes,72.3,962,962,5/21/2019
963,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,43.76,,No,29.97,963,963,6/15/2019
964,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,53.38,,No,50.62,964,964,5/20/2019
965,proin eu mi nulla ac enim in tempor turpis nec euismod,75.45,,No,47.81,965,965,7/19/2019
966,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,12.3,,No,59.82,966,966,10/23/2019
967,donec dapibus duis at velit eu est congue elementum in hac,32.57,,Yes,60.79,967,967,6/26/2019
968,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,64.4,,Yes,44.26,968,968,7/15/2019
969,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,9.35,,Yes,31.11,969,969,11/27/2019
970,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,38.61,,No,61.46,970,970,7/2/2019
971,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,31.77,,Yes,37.82,971,971,8/25/2019
972,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,17.02,,Yes,54.35,972,972,8/24/2019
973,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,13.52,,No,46.6,973,973,10/31/2019
974,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,63.2,,No,46.82,974,974,6/8/2019
975,fusce congue diam id ornare imperdiet sapien urna pretium nisl,37.98,,Yes,48.66,975,975,9/8/2019
976,ligula sit amet eleifend pede libero quis orci nullam molestie nibh,60.71,,Yes,55.45,976,976,10/10/2019
977,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,8.89,,Yes,67.25,977,977,5/21/2019
978,in congue etiam justo etiam pretium iaculis justo in hac,8.15,,No,53.8,978,978,8/1/2019
979,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,78.44,,No,55.71,979,979,12/28/2019
980,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,45.43,,No,45.78,980,980,9/3/2019
981,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,77.59,,Yes,56.73,981,981,5/4/2019
982,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,51.32,,No,55.5,982,982,6/24/2019
983,fermentum donec ut mauris eget massa tempor convallis nulla neque libero,4.03,,No,55.79,983,983,5/13/2019
984,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,41.9,,Yes,42.29,984,984,12/3/2019
985,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,27.71,,Yes,35.31,985,985,10/6/2019
986,risus semper porta volutpat quam pede lobortis ligula sit amet,60.31,,Yes,50.04,986,986,11/15/2019
987,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,46.29,,No,52.99,987,987,12/13/2019
988,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,56.52,,No,66.75,988,988,7/19/2019
989,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,0.65,,Yes,67.38,989,989,12/9/2019
990,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,6.48,,No,47.33,990,990,5/21/2019
991,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,75.55,,Yes,52.76,991,991,9/18/2019
992,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,46.64,,No,30.44,992,992,10/11/2019
993,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,67.76,,Yes,45.19,993,993,6/29/2019
994,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,18.76,,No,37.29,994,994,8/24/2019
995,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,52.35,,Yes,54.31,995,995,9/13/2019
996,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,71.44,,No,28.33,996,996,7/15/2019
997,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,31.17,,Yes,56.68,997,997,8/28/2019
998,rutrum nulla nunc purus phasellus in felis donec semper sapien,78.81,,No,48.44,998,998,5/4/2019
999,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,62.48,,Yes,37.31,999,999,11/20/2019
1000,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,3.12,,No,46.04,1000,1000,9/19/2019
