upc,description,dimensions,image_url,mrp,product_name,unit,category
40-219-1424,Barramundi,XS,http://dummyimage.com/187x174.png/cc0000/ffffff,44,Aimbu,gms,
90-306-5812,Cheese - Provolone,L,http://dummyimage.com/210x223.png/5fa2dd/ffffff,62,Skinder,ltr,
29-107-0687,Pasta - Ravioli,M,http://dummyimage.com/230x190.jpg/cc0000/ffffff,37,Meejo,kgs,
18-748-3718,Water - Spring 1.5lit,XS,http://dummyimage.com/191x232.bmp/cc0000/ffffff,68,Muxo,gms,
54-355-7862,Beef - Tender Tips,2XL,http://dummyimage.com/128x219.jpg/dddddd/000000,49,Jazzy,count,
96-890-6072,Tofu - Soft,XS,http://dummyimage.com/116x105.bmp/5fa2dd/ffffff,47,Realpoint,kgs,
90-922-3587,English Muffin,2XL,http://dummyimage.com/127x115.jpg/dddddd/000000,32,LiveZ,ltr,
40-516-4446,Pie Shell - 5,XS,http://dummyimage.com/162x184.png/dddddd/000000,44,Fadeo,count,
17-304-1889,"Tarragon - Primerba, Paste",L,http://dummyimage.com/201x151.bmp/ff4444/ffffff,67,Ntag,kgs,
37-271-8542,"Sugar - Sweet N Low, Individual",3XL,http://dummyimage.com/104x149.bmp/dddddd/000000,44,Eimbee,count,
92-667-6418,Table Cloth 53x53 White,M,http://dummyimage.com/207x112.png/5fa2dd/ffffff,82,Voonyx,gms,
40-544-9271,"Coke - Classic, 355 Ml",M,http://dummyimage.com/178x143.bmp/cc0000/ffffff,2,Kayveo,count,
76-403-0199,Shark - Loin,S,http://dummyimage.com/155x221.png/dddddd/000000,28,Blogtag,kgs,
71-139-3868,Kiwi Gold Zespri,S,http://dummyimage.com/210x190.jpg/ff4444/ffffff,20,Vidoo,gms,
92-279-9010,Tea - Camomele,2XL,http://dummyimage.com/219x129.jpg/ff4444/ffffff,91,Gevee,kgs,
17-247-3410,Wine - Chardonnay South,L,http://dummyimage.com/113x230.bmp/cc0000/ffffff,28,Linklinks,gms,
88-107-3020,Pasta - Fusili Tri - Coloured,M,http://dummyimage.com/162x111.png/5fa2dd/ffffff,90,Photolist,ltr,
81-760-3417,Vinegar - Balsamic,2XL,http://dummyimage.com/188x159.png/ff4444/ffffff,42,Cogilith,count,
06-270-5518,Syrup - Monin - Granny Smith,XL,http://dummyimage.com/199x138.png/cc0000/ffffff,34,Ailane,count,
54-596-3352,Wine - Cava Aria Estate Brut,2XL,http://dummyimage.com/133x168.png/ff4444/ffffff,74,Mycat,count,
41-612-2193,Soup Campbells Turkey Veg.,S,http://dummyimage.com/184x165.png/ff4444/ffffff,11,Blognation,ltr,
40-609-5741,Wine - Delicato Merlot,M,http://dummyimage.com/168x219.bmp/dddddd/000000,7,Cogilith,gms,
46-246-5232,Wine - Barolo Fontanafredda,XS,http://dummyimage.com/233x219.bmp/5fa2dd/ffffff,64,Realbuzz,ltr,
47-675-1323,Celery Root,S,http://dummyimage.com/118x137.png/5fa2dd/ffffff,50,Thoughtstorm,kgs,
18-686-3761,Oil - Avocado,S,http://dummyimage.com/163x180.png/5fa2dd/ffffff,68,Twitterbeat,ltr,
56-040-5281,Tea - Orange Pekoe,2XL,http://dummyimage.com/178x160.png/cc0000/ffffff,51,Yodo,kgs,
52-057-7117,Beer - Muskoka Cream Ale,2XL,http://dummyimage.com/113x158.png/cc0000/ffffff,71,Jabberstorm,ltr,
61-206-8677,Ocean Spray - Ruby Red,2XL,http://dummyimage.com/192x223.png/5fa2dd/ffffff,27,Eidel,ltr,
06-460-8993,Spice - Pepper Portions,2XL,http://dummyimage.com/126x119.bmp/dddddd/000000,79,Riffpedia,gms,
52-663-5070,Sun - Dried Tomatoes,S,http://dummyimage.com/115x224.png/ff4444/ffffff,47,Devcast,gms,
77-371-3228,Shrimp - 31/40,L,http://dummyimage.com/206x166.bmp/ff4444/ffffff,74,Linklinks,kgs,
09-387-3055,Poppy Seed,2XL,http://dummyimage.com/233x211.bmp/5fa2dd/ffffff,64,Realpoint,ltr,
47-611-1606,"Pork - Loin, Boneless",3XL,http://dummyimage.com/128x103.bmp/5fa2dd/ffffff,9,Aimbo,kgs,
52-591-9528,"Flour - Bran, Red",XL,http://dummyimage.com/245x226.jpg/dddddd/000000,82,Photofeed,ltr,
00-775-5207,Kirsch - Schloss,XL,http://dummyimage.com/210x187.jpg/cc0000/ffffff,3,Skalith,kgs,
85-468-1629,"Bread - Multigrain, Loaf",3XL,http://dummyimage.com/158x227.png/ff4444/ffffff,20,Thoughtblab,count,
74-579-1215,Bread - Raisin Walnut Oval,3XL,http://dummyimage.com/141x167.png/cc0000/ffffff,74,Realcube,kgs,
82-109-3593,Pork - Back Ribs,M,http://dummyimage.com/108x135.jpg/cc0000/ffffff,26,Snaptags,gms,
86-119-4778,"Wine - Sherry Dry Sack, William",L,http://dummyimage.com/217x123.jpg/5fa2dd/ffffff,91,Babbleblab,ltr,
84-265-6455,Strawberries,3XL,http://dummyimage.com/206x238.jpg/dddddd/000000,89,Quatz,count,
17-549-7477,Soup - Campbells Broccoli,XS,http://dummyimage.com/176x119.bmp/5fa2dd/ffffff,29,Plajo,count,
32-793-5013,Wine - Chateauneuf Du Pape,M,http://dummyimage.com/139x155.bmp/dddddd/000000,52,Jaxspan,gms,
80-349-5267,"Chicken - White Meat, No Tender",XS,http://dummyimage.com/207x135.png/dddddd/000000,41,Devshare,gms,
02-415-2595,"Red Snapper - Fillet, Skin On",XL,http://dummyimage.com/202x142.bmp/cc0000/ffffff,37,Eare,kgs,
11-576-2855,"Lid - High Heat, Super Clear",S,http://dummyimage.com/211x105.png/cc0000/ffffff,3,Voonte,ltr,
41-186-6288,Island Oasis - Raspberry,S,http://dummyimage.com/105x241.bmp/ff4444/ffffff,12,Yoveo,kgs,
17-460-0640,Bread - Dark Rye,L,http://dummyimage.com/184x152.jpg/5fa2dd/ffffff,58,Zoombox,kgs,
18-380-3257,"Veal - Insides, Grains",2XL,http://dummyimage.com/167x185.png/dddddd/000000,99,Jabbercube,gms,
47-893-7731,Wine - Vouvray Cuvee Domaine,3XL,http://dummyimage.com/224x133.jpg/dddddd/000000,30,Ainyx,kgs,
94-599-4774,Spring Roll Veg Mini,2XL,http://dummyimage.com/145x210.jpg/5fa2dd/ffffff,30,Skiptube,ltr,
53-030-7365,"Water - Mineral, Carbonated",L,http://dummyimage.com/240x183.bmp/cc0000/ffffff,29,Einti,count,
43-155-3948,Sugar - Brown,XS,http://dummyimage.com/218x247.bmp/5fa2dd/ffffff,77,Feedfish,count,
36-066-5397,Worcestershire Sauce,2XL,http://dummyimage.com/220x239.jpg/cc0000/ffffff,23,Youfeed,ltr,
22-195-1311,Hagen Daza - Dk Choocolate,2XL,http://dummyimage.com/235x150.png/5fa2dd/ffffff,32,Layo,count,
91-070-1864,Dikon,M,http://dummyimage.com/103x153.png/cc0000/ffffff,18,Skippad,ltr,
88-455-2725,Plastic Arrow Stir Stick,XS,http://dummyimage.com/200x191.png/cc0000/ffffff,32,Yata,gms,
19-251-9815,Soy Protein,XL,http://dummyimage.com/195x126.png/5fa2dd/ffffff,11,Flashset,ltr,
09-165-0427,Sherry - Dry,3XL,http://dummyimage.com/154x244.bmp/cc0000/ffffff,96,Avamba,ltr,
90-622-8781,Coffee - Espresso,L,http://dummyimage.com/229x185.png/dddddd/000000,3,Innojam,gms,
38-463-4800,Soup - Campbells Tomato Ravioli,3XL,http://dummyimage.com/109x139.jpg/5fa2dd/ffffff,83,Gabtype,count,
35-980-2683,"Crab - Back Fin Meat, Canned",XL,http://dummyimage.com/160x131.jpg/5fa2dd/ffffff,50,Rhyzio,ltr,
06-829-8120,Olives - Kalamata,L,http://dummyimage.com/110x181.png/ff4444/ffffff,11,Meetz,gms,
40-441-2811,Muffin Batt - Ban Dream Zero,XS,http://dummyimage.com/127x228.jpg/5fa2dd/ffffff,62,Zoomzone,ltr,
88-232-0292,Cookie Double Choco,S,http://dummyimage.com/109x174.bmp/ff4444/ffffff,77,Fadeo,kgs,
86-815-0092,Grenadine,L,http://dummyimage.com/114x219.bmp/ff4444/ffffff,83,Abata,ltr,
88-324-8914,Cookies Cereal Nut,M,http://dummyimage.com/224x123.jpg/ff4444/ffffff,71,Rooxo,kgs,
06-194-0297,Boogies,2XL,http://dummyimage.com/107x201.jpg/dddddd/000000,17,Twitterbridge,gms,
93-944-5336,Coffee Beans - Chocolate,2XL,http://dummyimage.com/210x113.jpg/ff4444/ffffff,40,Twitterbeat,ltr,
93-991-7212,Pastrami,XL,http://dummyimage.com/248x109.bmp/cc0000/ffffff,84,Flashspan,gms,
20-885-2188,Cake - Box Window 10x10x2.5,L,http://dummyimage.com/216x142.jpg/ff4444/ffffff,46,Kazio,count,
61-485-6679,"Rum - White, Gg White",XL,http://dummyimage.com/111x215.png/ff4444/ffffff,7,Wordpedia,ltr,
89-913-1077,Squeeze Bottle,S,http://dummyimage.com/126x118.jpg/ff4444/ffffff,56,Kare,ltr,
21-026-1061,"Veal - Inside, Choice",M,http://dummyimage.com/114x202.bmp/dddddd/000000,39,Feedspan,gms,
86-236-7114,"Cheese - Romano, Grated",S,http://dummyimage.com/201x238.bmp/5fa2dd/ffffff,28,Mybuzz,count,
07-248-6308,"Beef - Tongue, Cooked",L,http://dummyimage.com/127x192.jpg/cc0000/ffffff,82,Trunyx,count,
70-902-7030,Water Chestnut - Canned,2XL,http://dummyimage.com/161x246.jpg/5fa2dd/ffffff,68,Rhycero,count,
33-273-8844,Scallops - Live In Shell,3XL,http://dummyimage.com/202x115.png/dddddd/000000,91,Skippad,ltr,
66-337-4197,"Butter - Salted, Micro",L,http://dummyimage.com/136x165.png/dddddd/000000,9,Oyoba,gms,
23-374-1872,Pepper - Pablano,XL,http://dummyimage.com/152x124.bmp/cc0000/ffffff,85,Jayo,ltr,
99-834-1601,"Tart Shells - Barquettes, Savory",XS,http://dummyimage.com/236x136.bmp/dddddd/000000,37,Twitternation,kgs,
82-833-9972,Pasta - Cheese / Spinach Bauletti,2XL,http://dummyimage.com/154x205.png/dddddd/000000,23,Meejo,ltr,
32-235-1871,Jolt Cola,M,http://dummyimage.com/154x130.jpg/cc0000/ffffff,93,Zoomzone,count,
71-071-8197,Paper Towel Touchless,L,http://dummyimage.com/191x212.png/5fa2dd/ffffff,71,Dynava,ltr,
81-913-6213,Food Colouring - Pink,2XL,http://dummyimage.com/217x237.png/dddddd/000000,74,Jabberbean,count,
11-494-7942,Cookie - Oreo 100x2,XS,http://dummyimage.com/217x233.jpg/ff4444/ffffff,52,Twitterworks,kgs,
92-291-6431,Maple Syrup,XS,http://dummyimage.com/103x241.png/5fa2dd/ffffff,46,Flashdog,kgs,
94-488-1818,Persimmons,XL,http://dummyimage.com/118x175.jpg/5fa2dd/ffffff,34,Fiveclub,gms,
26-818-9579,"Lemonade - Black Cherry, 591 Ml",XS,http://dummyimage.com/241x240.png/dddddd/000000,80,Skyba,gms,
62-850-4260,Pickles - Gherkins,S,http://dummyimage.com/129x194.png/dddddd/000000,21,Jaxspan,kgs,
47-787-8970,Vinegar - White Wine,2XL,http://dummyimage.com/142x212.bmp/5fa2dd/ffffff,89,Thoughtbridge,count,
84-447-9973,Glaze - Apricot,XL,http://dummyimage.com/103x203.bmp/ff4444/ffffff,82,Devshare,count,
85-690-4890,Sesame Seed,XS,http://dummyimage.com/160x181.jpg/ff4444/ffffff,45,Thoughtblab,kgs,
12-241-2661,Energy Drink Bawls,S,http://dummyimage.com/163x230.jpg/dddddd/000000,18,Devpulse,count,
57-139-6382,"Wine - Red, Colio Cabernet",XS,http://dummyimage.com/218x157.jpg/ff4444/ffffff,20,Skyble,ltr,
09-553-6909,Ocean Spray - Ruby Red,3XL,http://dummyimage.com/214x123.jpg/ff4444/ffffff,16,Fliptune,gms,
39-296-2901,Lobster - Canned Premium,XL,http://dummyimage.com/237x121.jpg/5fa2dd/ffffff,19,Jetpulse,kgs,
44-260-3857,"Pork - Sausage, Medium",S,http://dummyimage.com/189x113.bmp/ff4444/ffffff,84,Bubblemix,ltr,
85-543-2495,Broom - Corn,2XL,http://dummyimage.com/221x194.bmp/5fa2dd/ffffff,9,Kimia,gms,
86-986-5329,"Mushroom - Porcini, Dry",3XL,http://dummyimage.com/224x114.jpg/5fa2dd/ffffff,38,Skaboo,gms,
84-678-8420,Emulsifier,S,http://dummyimage.com/153x218.jpg/cc0000/ffffff,72,Rhyloo,ltr,
92-026-9251,Muffin - Bran Ind Wrpd,XL,http://dummyimage.com/100x220.png/5fa2dd/ffffff,3,Katz,kgs,
23-344-3055,Onions - Spanish,M,http://dummyimage.com/237x199.bmp/cc0000/ffffff,57,Midel,kgs,
85-528-0459,The Pop Shoppe - Root Beer,3XL,http://dummyimage.com/103x176.jpg/dddddd/000000,43,Trupe,gms,
66-217-8677,"Shrimp - 16 - 20 Cooked, Peeled",3XL,http://dummyimage.com/233x166.png/cc0000/ffffff,42,Skinix,kgs,
