inventory_id,aisle_number,expiry_date,manufactured_date,quantity,row_number,sku,product_id,store_id
943,K,9/21/2019,5/1/2019,63,7,1NU7fypcevqWVTx3zqADg3queuiebiP54w,599,64
944,F,8/14/2019,7/25/2018,20,9,1iXdd7c7iiVCndHdN7kfnZYer3JLF5D7k,956,61
945,C,8/3/2019,2/6/2019,70,3,12gEcP6gEammNQBJc9eJUhcqqRtoXeAmgM,220,13
946,O,10/25/2019,10/3/2018,60,3,19Rbmbz8XH2cUpCYy4qZYBwmvSAbQfktc7,543,57
947,H,7/31/2019,7/12/2018,18,3,144ooxHuakBZ6y3YDrpF8JjvKniS1RX485,408,64
948,J,7/12/2019,4/29/2019,81,3,1713BcvWeHW7bEW4aSSXJSKET9F8qNS61j,874,5
949,F,8/25/2019,7/17/2018,2,4,19JVETUmrSh7JbYUkPjNoSzsjrZk6cKGEe,717,61
950,H,10/18/2019,3/13/2019,33,4,18kG93od74isZdM9vi1zjPVmLifTRKUcgp,770,53
951,O,9/15/2019,5/26/2018,11,6,1AqAm4mwv886tbF8uMZ15jURSNtJ6Y5MYD,174,93
952,P,10/2/2019,5/8/2018,41,7,1FyYQJhoBh26MmiJxxMY4QVfmRD6czwpAA,281,99
953,D,6/2/2019,7/31/2018,56,9,14omWee9gG12BMqYBnX4QuqtiJLEW5nCKe,698,89
954,B,10/21/2019,8/9/2018,75,5,16wmAzpkd5z96KmAVLukXMboc4vKF81sME,347,2
955,I,7/10/2019,9/13/2018,65,7,1JiyTRuP5ygncQFn9UYZUH8tdN4ojLZRuu,115,74
956,L,6/13/2019,5/2/2018,39,7,1DoyNQnHQbsnEg5wzvHaZ2dWVzaZCMbT39,844,89
957,L,7/12/2019,2/25/2019,53,6,16x4R5EN6oTGFPxNztNTg6cgJNUA2tVdii,193,6
958,H,7/12/2019,9/2/2018,84,3,1KmmcXGpcxmwJX8YHSkMC3WknmUVvf5afg,429,11
959,E,7/9/2019,1/3/2019,48,3,17tsdio6PzKKZoFXBE5W3Kj8usrTn8JYQQ,774,15
960,F,9/21/2019,6/28/2018,13,1,184845Qs3FgpmHbEpDTUX24VLKCYMrfEEh,604,64
961,B,9/8/2019,4/29/2019,84,7,13HwzcWfeG9V8p9wCcf7ZCbLHV8oE9JMcT,442,19
962,K,10/18/2019,3/24/2019,29,6,1HioNi8P9JjNawia7GV72XUHDXJ8hokQC3,931,43
963,P,8/1/2019,2/8/2019,82,3,1MvRUSzzBqNWxTYRAzm6kAY1bVrL82dGZm,246,42
964,G,8/17/2019,5/10/2018,69,1,18kRsfHR3SgC5dzbvxfyG5De9H8HmJS2zW,907,23
965,O,11/26/2019,3/26/2019,21,6,1DYDs49kk5R2p6SNbUkQzSkbfBJibqvBV2,748,96
966,L,9/18/2019,1/16/2019,80,3,1MWpBLPB28TepbvNPa4mk7Ps8np1QCUemd,680,75
967,N,11/28/2019,1/3/2019,97,6,19W3m2weZ51M26r6ihf8c7eegxNn1LoB5t,324,12
968,K,7/1/2019,7/25/2018,40,3,1BmRABDkXLV1gSLR8NkbdzKTgKjEy6pXeg,257,100
969,N,9/10/2019,10/27/2018,77,6,199SvFomgZbmQ672ZfYgdzCDFQP8mbLMq,17,63
970,C,10/16/2019,8/20/2018,77,1,1E17xRwMmJmVuYUQSc2r9kqt7MjURcLNu4,230,29
971,J,6/28/2019,4/6/2019,33,6,1Ledd3nez6CHwkpjdiztLi61rqJ5bkZUJe,978,66
972,L,11/10/2019,7/11/2018,49,5,1Ha862DSzUJQsCFUHqE62t4nJRULWU6UFH,356,33
973,F,7/31/2019,4/15/2019,92,5,1U6BoA2hxtYXzDy2Pp8AZRe6BFumH9n3P,197,64
974,G,8/20/2019,3/2/2019,32,6,1LrK5KZZzm46QrJo5EGCBKGfGxbuRY48E2,944,60
975,L,9/8/2019,1/5/2019,74,9,1Hq5giyaX63DPs5ZksPa3tLqMNMuZ9erim,654,49
976,A,6/10/2019,10/17/2018,55,9,18AqKUUFScDM4q8b7SkgWdrdiRR7NqwHev,574,73
977,N,9/10/2019,8/23/2018,60,4,1MkhFcvdrydGS2xpdWWvbV8G3matEqP9Mo,101,39
978,G,7/4/2019,10/28/2018,77,10,1zbneFLiFejw5cdvDWmWvYuARi5sfgLy7,744,19
979,O,8/21/2019,11/6/2018,4,4,1PwxDijdwXWpfmXS7azui5H4d6xy4NT5fr,211,7
980,A,6/20/2019,12/22/2018,28,10,1G8ScruFUFbQC2BAs96wXmpoBiUqohQoB2,813,48
981,L,9/8/2019,9/7/2018,21,6,16h94nxVkLtxxTUPDgkQUUwWjDXdxkS8tf,683,14
982,P,9/12/2019,2/22/2019,82,5,1FdszUN63CDhxLvuPRxq853Ajjw88JAftG,386,31
983,K,10/5/2019,2/12/2019,37,4,1CXAyFu2oPEFAYuKwqAHmDk9nHijSQKjYd,363,90
984,P,7/7/2019,1/19/2019,25,7,1sfsxK95RJX37z6trLjAot4GZsLdyuF4X,360,37
985,C,7/15/2019,5/14/2018,12,9,12dsmHVKgbAnkNYGvtehA1kzoob6E9Fn8X,787,30
986,K,10/25/2019,3/6/2019,75,9,1EJgcZcdejYWZ3Sux5bRb1v776uavsVRNw,807,1
987,F,9/23/2019,3/5/2019,16,3,1GtDjLWzccPMKBjTAFdzKeyY2nBDMHwRLL,411,70
988,D,11/19/2019,6/23/2018,66,6,1KPjv3cNGCyLNeNMiL8mtYZCYjAULx7gao,833,71
989,B,9/8/2019,1/15/2019,6,6,142wxwSrzrEkecE33V3FLeQJxxHBP5L6EF,964,92
990,N,10/21/2019,9/9/2018,21,2,1NeNWpfb2668zRB8zXSth4WwGJL7C32qyT,332,92
991,N,11/8/2019,1/13/2019,99,10,1KEqkg3RS8o9D6nfJQv1g7DCzbT3rmqEwq,46,52
992,O,7/20/2019,12/23/2018,32,8,1CfDdJhTibyVHesWmnG8mvWKws8tz5gUzh,528,79
993,B,10/28/2019,1/6/2019,65,8,18njDa8fS3SmnFDTFc4nxjn7zDWHgcBYXs,510,28
994,M,9/6/2019,4/11/2019,92,7,18Eo6fyV9SsHkLtSnQxdFZN94iVAmP7iH1,851,55
995,O,10/5/2019,1/2/2019,88,6,1CCyDu5XRrsLujYdQCqpqYJF3ofFiAD89k,88,72
996,G,10/14/2019,9/6/2018,81,6,1HxUwGTBknngziVqJjaPTBPmTuNZa2b2Sq,368,70
997,E,7/21/2019,6/1/2018,39,4,1KL5P74h9ohyJzQ4LfUds97JP9VmUW9EMy,166,46
998,K,10/4/2019,3/17/2019,22,2,1N74LZePYfLJWDtumNsDfohzk5JEs18KxJ,952,26
999,L,10/16/2019,12/6/2018,99,6,1DvXqgeSmWwzhK4rEQL4pBcNeME1bJLCQY,34,59
1000,C,9/6/2019,10/27/2018,34,4,1B9LPiY9xsRGMqeFVLacruDyANAnkcXp1G,168,61
